,Smiles,ROMol,fp,expt,is_active,cycle
2048,[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])nc(C(F)(F)F)c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040bef90>,gp_200_UCB_False_10,False,11
2060,[H]c1nc([H])c(-n2nc([H])c(-c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb040>,gp_200_UCB_False_10,False,11
2062,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3Cl)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb0b0>,gp_200_UCB_False_10,False,11
2063,[H]c1nc([H])c(-c2nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])sc2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb120>,gp_200_UCB_False_10,True,11
2064,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c(OC([H])([H])[H])nc([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb190>,gp_200_UCB_False_10,True,11
2065,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb200>,gp_200_UCB_False_10,False,11
2066,[H]c1nc([H])c([C@@]([H])(C(=O)N([H])c2c([H])c3c([H])c([H])c([H])c([H])c3n2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb270>,gp_200_UCB_False_10,False,11
2067,[H]c1nc([H])c(-c2nc([H])n(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb2e0>,gp_200_UCB_False_10,True,11
2068,[H]c1nc([H])c(-c2nc([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb350>,gp_200_UCB_False_10,False,11
2069,[H]c1nc([H])c(-c2c([H])nc(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a7f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb3c0>,gp_200_UCB_False_10,False,11
2070,[H]c1nc([H])c(-c2c([H])nc(-c3c([H])c4c([H])c([H])c([H])c([H])c4n3[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb430>,gp_200_UCB_False_10,False,11
2071,[H]c1nc([H])c(-c2c([H])nc(-c3c([H])c([H])c([H])c([H])c3Cl)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b80b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb4a0>,gp_200_UCB_False_10,True,11
2061,[H]c1nc([H])c(-c2c([H])nc(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb510>,gp_200_UCB_False_10,False,11
2199,[H]c1nc([H])c(C([H])([H])N([H])c2nc(C(F)(F)F)c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb580>,gp_200_UCB_False_10,False,11
1601,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb5f0>,gp_200_UCB_False_10,False,12
1799,[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(Sc3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb660>,gp_200_UCB_False_10,False,12
1672,[H]c1nc([H])c(N=NN([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b82e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb6d0>,gp_200_UCB_False_10,False,12
1671,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)Sc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb740>,gp_200_UCB_False_10,False,12
1670,[H]c1nc([H])c(N([H])C(=O)c2nc([H])c(C(F)(F)F)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b83c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb7b0>,gp_200_UCB_False_10,False,12
1669,[H]c1nc([H])c(-c2nc([H])c(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb820>,gp_200_UCB_False_10,True,12
1668,[H]c1nc([H])c(-c2c([H])c([H])nc(-c3c([H])c([H])c([H])n3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b84a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb890>,gp_200_UCB_False_10,False,12
1667,[H]c1nc([H])c(N=NN([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb900>,gp_200_UCB_False_10,False,12
1666,[H]c1nc([H])c(-c2nc([H])n(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb970>,gp_200_UCB_False_10,False,12
1665,[H]c1nc([H])c(-c2c([H])c([H])nc(N3C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C3([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b85f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cb9e0>,gp_200_UCB_False_10,False,12
1664,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)nc1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cba50>,gp_200_UCB_False_10,False,12
1663,[H]c1nc([H])c(-n2nc([H])c(S(=O)(=O)C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b86d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbac0>,gp_200_UCB_False_10,False,12
1662,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbb30>,gp_200_UCB_False_10,False,12
1661,[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c4nc([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b87b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbba0>,gp_200_UCB_False_10,False,12
1660,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbc10>,gp_200_UCB_False_10,True,12
1659,[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbc80>,gp_200_UCB_False_10,False,12
1658,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(-c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbcf0>,gp_200_UCB_False_10,False,12
1657,[H]c1nc([H])c(-c2c([H])c([H])nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbd60>,gp_200_UCB_False_10,False,12
1656,[H]c1nc([H])c(-c2c([H])c([H])nc(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b89e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbdd0>,gp_200_UCB_False_10,False,12
1655,[H]c1nc([H])c(-c2nc(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbe40>,gp_200_UCB_False_10,False,12
1654,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3nc([H])c([H])n3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbeb0>,gp_200_UCB_False_10,False,12
1653,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])no2)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbf20>,gp_200_UCB_False_10,False,12
1652,[H]c1nc([H])c(-c2nc(N([H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])no2)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b040cbf90>,gp_200_UCB_False_10,True,12
1673,[H]c1nc([H])c(N([H])c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706040>,gp_200_UCB_False_10,False,12
1650,[H]c1nc([H])c(-n2nc([H])c(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227060b0>,gp_200_UCB_False_10,False,12
1674,[H]c1nc([H])c(-c2c([H])c([H])nc(N([H])C(=O)c3sc([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706120>,gp_200_UCB_False_10,False,12
1676,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706190>,gp_200_UCB_False_10,False,12
1697,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])nc1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706200>,gp_200_UCB_False_10,False,12
1696,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(-c2c([H])c([H])c3nc([H])c([H])c([H])c3c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706270>,gp_200_UCB_False_10,False,12
1695,[H]c1nc([H])c(-c2nc(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])sc2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227062e0>,gp_200_UCB_False_10,True,12
1694,[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706350>,gp_200_UCB_False_10,False,12
1693,[H]c1nc([H])c(-c2nc([H])n(N([H])C([H])([H])c3sc([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248b8f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227063c0>,gp_200_UCB_False_10,False,12
1692,[H]c1nc([H])c(-c2c([H])c([H])nc(OC([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706430>,gp_200_UCB_False_10,False,12
1691,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(-c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b248a60b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227064a0>,gp_200_UCB_False_10,False,12
1690,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706510>,gp_200_UCB_False_10,False,12
1689,[H]c1nc([H])c(-c2c([H])nn(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706580>,gp_200_UCB_False_10,False,12
1688,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227065f0>,gp_200_UCB_False_10,False,12
1687,[H]c1nc(N([H])[C@@]([H])(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])sc1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706660>,gp_200_UCB_False_10,False,12
1686,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c([H])c4c3c([H])c([H])n4[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a62e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227066d0>,gp_200_UCB_False_10,True,12
1685,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c(Cl)c(Cl)c3[H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706740>,gp_200_UCB_False_10,False,12
1684,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])nc1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a63c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227067b0>,gp_200_UCB_False_10,True,12
1683,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706820>,gp_200_UCB_False_10,False,12
1682,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a64a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706890>,gp_200_UCB_False_10,False,12
1681,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706900>,gp_200_UCB_False_10,False,12
1680,[H]c1nc([H])c(-c2nc([H])c(C([H])([H])C(F)(F)F)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706970>,gp_200_UCB_False_10,False,12
1679,[H]c1nc([H])c(N([H])C(=O)Oc2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a65f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b227069e0>,gp_200_UCB_False_10,False,12
1678,[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706a50>,gp_200_UCB_False_10,False,12
1677,[H]c1nc(-c2c([H])c([H])c([H])n2[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a66d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706ac0>,gp_200_UCB_False_10,False,12
1675,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706b30>,gp_200_UCB_False_10,False,12
1698,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)C2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a67b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706ba0>,gp_200_UCB_False_10,False,12
1649,[H]c1nc([H])c(N([H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706c10>,gp_200_UCB_False_10,False,12
1647,[H]c1nc([H])c(N([H])[C@]([H])(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706c80>,gp_200_UCB_False_10,False,12
1621,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706cf0>,gp_200_UCB_False_10,False,12
1620,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706d60>,gp_200_UCB_False_10,False,12
1619,[H]c1nc([H])c(N([H])C(=O)c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a69e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706dd0>,gp_200_UCB_False_10,False,12
1618,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)c2c([H])sc([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706e40>,gp_200_UCB_False_10,False,12
1617,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706eb0>,gp_200_UCB_False_10,False,12
1616,[H]c1nc([H])c(-n2nnc(-c3c([H])c([H])c([H])c4nc([H])c([H])c([H])c34)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706f20>,gp_200_UCB_False_10,True,12
1615,[H]c1nc([H])c(-c2nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])sc2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b22706f90>,gp_200_UCB_False_10,False,12
1614,[H]OC1([H])C([H])([H])C([H])([H])N(c2c([H])nn(-c3c([H])nc([H])c([H])c3[H])c2[H])C([H])([H])C1([H])[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3040>,gp_200_UCB_False_10,False,12
1613,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e30b0>,gp_200_UCB_False_10,False,12
1612,[H]c1nc([H])c(S(=O)(=O)N(c2c([H])c([H])c([H])c([H])c2C(F)(F)F)C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3120>,gp_200_UCB_False_10,False,12
1611,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3190>,gp_200_UCB_False_10,False,12
1610,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3200>,gp_200_UCB_False_10,False,12
1609,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3270>,gp_200_UCB_False_10,False,12
1608,[H]c1nc([H])c(-c2c([H])c([H])nc(N3C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e32e0>,gp_200_UCB_False_10,False,12
1607,[H]c1nc([H])c(-n2nnc(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e3350>,gp_200_UCB_False_10,False,12
1606,[H]O[C@]1([H])C([H])([H])N(c2c([H])nn(-c3c([H])nc([H])c([H])c3[H])c2[H])C([H])([H])C1([H])[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b248a6f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b226e33c0>,gp_200_UCB_False_10,False,12
